iteration,candidate_group,exclude_candidates_from_null,null_statistic,observed_statistic,observed_minus_null_statistic
9030,Predisposition-only,FALSE,0.046,0.068,0.022000000000000006
9031,Predisposition-only,FALSE,0.063,0.068,0.0050000000000000044
9032,Predisposition-only,FALSE,0.044,0.068,0.024000000000000007
9033,Predisposition-only,FALSE,0.047,0.068,0.021000000000000005
9034,Predisposition-only,FALSE,0.047,0.068,0.021000000000000005
9035,Predisposition-only,FALSE,0.063,0.068,0.0050000000000000044
9036,Predisposition-only,FALSE,0.042,0.068,0.026000000000000002
9037,Predisposition-only,FALSE,0.031,0.068,0.037000000000000005
9038,Predisposition-only,FALSE,0.042,0.068,0.026000000000000002
9039,Predisposition-only,FALSE,0.051500000000000004,0.068,0.0165
9040,Predisposition-only,FALSE,0.047,0.068,0.021000000000000005
9041,Predisposition-only,FALSE,0.04,0.068,0.028000000000000004
9042,Predisposition-only,FALSE,0.064,0.068,0.0040000000000000036
9043,Predisposition-only,FALSE,0.0285,0.068,0.03950000000000001
9044,Predisposition-only,FALSE,0.037000000000000005,0.068,0.031
9045,Predisposition-only,FALSE,0.065,0.068,0.0030000000000000027
9046,Predisposition-only,FALSE,0.056,0.068,0.012000000000000004
9047,Predisposition-only,FALSE,0.0285,0.068,0.03950000000000001
9048,Predisposition-only,FALSE,0.034,0.068,0.034
9049,Predisposition-only,FALSE,0.0565,0.068,0.011500000000000003
9050,Predisposition-only,FALSE,0.025500000000000002,0.068,0.0425
9051,Predisposition-only,FALSE,0.051500000000000004,0.068,0.0165
9052,Predisposition-only,FALSE,0.046,0.068,0.022000000000000006
9053,Predisposition-only,FALSE,0.0475,0.068,0.020500000000000004
9054,Predisposition-only,FALSE,0.046,0.068,0.022000000000000006
9055,Predisposition-only,FALSE,0.046,0.068,0.022000000000000006
9056,Predisposition-only,FALSE,0.0545,0.068,0.013500000000000005
9057,Predisposition-only,FALSE,0.039,0.068,0.029000000000000005
9058,Predisposition-only,FALSE,0.036500000000000005,0.068,0.0315
9059,Predisposition-only,FALSE,0.011,0.068,0.05700000000000001
9060,Predisposition-only,FALSE,0.041999999999999996,0.068,0.02600000000000001
9061,Predisposition-only,FALSE,0.056,0.068,0.012000000000000004
9062,Predisposition-only,FALSE,0.0545,0.068,0.013500000000000005
9063,Predisposition-only,FALSE,0.04625,0.068,0.021750000000000005
9064,Predisposition-only,FALSE,0.054,0.068,0.014000000000000005
9065,Predisposition-only,FALSE,0.059,0.068,0.009000000000000008
9066,Predisposition-only,FALSE,0.043,0.068,0.02500000000000001
9067,Predisposition-only,FALSE,0.035056000000000004,0.068,0.032944
9068,Predisposition-only,FALSE,0.054,0.068,0.014000000000000005
9069,Predisposition-only,FALSE,0.039,0.068,0.029000000000000005
9070,Predisposition-only,FALSE,0.0385,0.068,0.029500000000000005
9071,Predisposition-only,FALSE,0.044,0.068,0.024000000000000007
9072,Predisposition-only,FALSE,0.031,0.068,0.037000000000000005
9073,Predisposition-only,FALSE,0.0385,0.068,0.029500000000000005
9074,Predisposition-only,FALSE,0.041999999999999996,0.068,0.02600000000000001
9075,Predisposition-only,FALSE,0.033,0.068,0.035
9076,Predisposition-only,FALSE,0.035875,0.068,0.03212500000000001
9077,Predisposition-only,FALSE,0.061,0.068,0.007000000000000006
9078,Predisposition-only,FALSE,0.03,0.068,0.038000000000000006
9079,Predisposition-only,FALSE,0.055,0.068,0.013000000000000005
9080,Predisposition-only,FALSE,0.048,0.068,0.020000000000000004
9081,Predisposition-only,FALSE,0.068,0.068,0
9082,Predisposition-only,FALSE,0.039,0.068,0.029000000000000005
9083,Predisposition-only,FALSE,0.046,0.068,0.022000000000000006
9084,Predisposition-only,FALSE,0.0575,0.068,0.010500000000000002
9085,Predisposition-only,FALSE,0.043,0.068,0.02500000000000001
9086,Predisposition-only,FALSE,0.038,0.068,0.030000000000000006
9087,Predisposition-only,FALSE,0.063,0.068,0.0050000000000000044
9088,Predisposition-only,FALSE,0.037,0.068,0.031000000000000007
9089,Predisposition-only,FALSE,0.0555,0.068,0.012500000000000004
9090,Predisposition-only,FALSE,0.046,0.068,0.022000000000000006
9091,Predisposition-only,FALSE,0.0545,0.068,0.013500000000000005
9092,Predisposition-only,FALSE,0.052000000000000005,0.068,0.016
9093,Predisposition-only,FALSE,0.052000000000000005,0.068,0.016
9094,Predisposition-only,FALSE,0.041,0.068,0.027000000000000003
9095,Predisposition-only,FALSE,0.045,0.068,0.023000000000000007
9096,Predisposition-only,FALSE,0.0635,0.068,0.004500000000000004
9097,Predisposition-only,FALSE,0.051,0.068,0.017000000000000008
9098,Predisposition-only,FALSE,0.0555,0.068,0.012500000000000004
9099,Predisposition-only,FALSE,0.065,0.068,0.0030000000000000027
9100,Predisposition-only,FALSE,0.044,0.068,0.024000000000000007
9101,Predisposition-only,FALSE,0.037000000000000005,0.068,0.031
9102,Predisposition-only,FALSE,0.046,0.068,0.022000000000000006
9103,Predisposition-only,FALSE,0.0445,0.068,0.023500000000000007
9104,Predisposition-only,FALSE,0.051000000000000004,0.068,0.017
9105,Predisposition-only,FALSE,0.0545,0.068,0.013500000000000005
9106,Predisposition-only,FALSE,0.0655,0.068,0.0025000000000000022
9107,Predisposition-only,FALSE,0.037,0.068,0.031000000000000007
9108,Predisposition-only,FALSE,0.037,0.068,0.031000000000000007
9109,Predisposition-only,FALSE,0.055,0.068,0.013000000000000005
9110,Predisposition-only,FALSE,0.064,0.068,0.0040000000000000036
9111,Predisposition-only,FALSE,0.037,0.068,0.031000000000000007
9112,Predisposition-only,FALSE,0.0485,0.068,0.019500000000000003
9113,Predisposition-only,FALSE,0.0665,0.068,0.0015000000000000013
9114,Predisposition-only,FALSE,0.0385,0.068,0.029500000000000005
9115,Predisposition-only,FALSE,0.045,0.068,0.023000000000000007
9116,Predisposition-only,FALSE,0.058,0.068,0.010000000000000002
9117,Predisposition-only,FALSE,0.036,0.068,0.03200000000000001
9118,Predisposition-only,FALSE,0.0555,0.068,0.012500000000000004
9119,Predisposition-only,FALSE,0.057999999999999996,0.068,0.010000000000000009
9120,Predisposition-only,FALSE,0.026,0.068,0.04200000000000001
9121,Predisposition-only,FALSE,0.039,0.068,0.029000000000000005
9122,Predisposition-only,FALSE,0.064,0.068,0.0040000000000000036
9123,Predisposition-only,FALSE,0.043,0.068,0.02500000000000001
9124,Predisposition-only,FALSE,0.051000000000000004,0.068,0.017
9125,Predisposition-only,FALSE,0.04625,0.068,0.021750000000000005
9126,Predisposition-only,FALSE,0.057499999999999996,0.068,0.01050000000000001
9127,Predisposition-only,FALSE,0.067,0.068,0.0010000000000000009
9128,Predisposition-only,FALSE,0.046,0.068,0.022000000000000006
9129,Predisposition-only,FALSE,0.047,0.068,0.021000000000000005
9130,Predisposition-only,FALSE,0.0565,0.068,0.011500000000000003
9131,Predisposition-only,FALSE,0.04,0.068,0.028000000000000004
9132,Predisposition-only,FALSE,0.044,0.068,0.024000000000000007
9133,Predisposition-only,FALSE,0.042,0.068,0.026000000000000002
9134,Predisposition-only,FALSE,0.037,0.068,0.031000000000000007
9135,Predisposition-only,FALSE,0.042,0.068,0.026000000000000002
9136,Predisposition-only,FALSE,0.056499999999999995,0.068,0.01150000000000001
9137,Predisposition-only,FALSE,0.038,0.068,0.030000000000000006
9138,Predisposition-only,FALSE,0.052,0.068,0.016000000000000007
9139,Predisposition-only,FALSE,0.0565,0.068,0.011500000000000003
9140,Predisposition-only,FALSE,0.027,0.068,0.04100000000000001
9141,Predisposition-only,FALSE,0.046,0.068,0.022000000000000006
9142,Predisposition-only,FALSE,0.048,0.068,0.020000000000000004
9143,Predisposition-only,FALSE,0.0455,0.068,0.022500000000000006
9144,Predisposition-only,FALSE,0.041999999999999996,0.068,0.02600000000000001
9145,Predisposition-only,FALSE,0.053,0.068,0.015000000000000006
9146,Predisposition-only,FALSE,0.04,0.068,0.028000000000000004
9147,Predisposition-only,FALSE,0.053,0.068,0.015000000000000006
9148,Predisposition-only,FALSE,0.051000000000000004,0.068,0.017
9149,Predisposition-only,FALSE,0.07,0.068,-0.0020000000000000018
9150,Predisposition-only,FALSE,0.0485,0.068,0.019500000000000003
9151,Predisposition-only,FALSE,0.0635,0.068,0.004500000000000004
9152,Predisposition-only,FALSE,0.034,0.068,0.034
9153,Predisposition-only,FALSE,0.05,0.068,0.018000000000000002
9154,Predisposition-only,FALSE,0.036,0.068,0.03200000000000001
9155,Predisposition-only,FALSE,0.0385,0.068,0.029500000000000005
9156,Predisposition-only,FALSE,0.045,0.068,0.023000000000000007
9157,Predisposition-only,FALSE,0.027,0.068,0.04100000000000001
9158,Predisposition-only,FALSE,0.0635,0.068,0.004500000000000004
9159,Predisposition-only,FALSE,0.056499999999999995,0.068,0.01150000000000001
9160,Predisposition-only,FALSE,0.051,0.068,0.017000000000000008
9161,Predisposition-only,FALSE,0.0365,0.068,0.03150000000000001
9162,Predisposition-only,FALSE,0.046,0.068,0.022000000000000006
9163,Predisposition-only,FALSE,0.046,0.068,0.022000000000000006
9164,Predisposition-only,FALSE,0.0415,0.068,0.026500000000000003
9165,Predisposition-only,FALSE,0.036,0.068,0.03200000000000001
9166,Predisposition-only,FALSE,0.0545,0.068,0.013500000000000005
9167,Predisposition-only,FALSE,0.07,0.068,-0.0020000000000000018
9168,Predisposition-only,FALSE,0.037,0.068,0.031000000000000007
9169,Predisposition-only,FALSE,0.046,0.068,0.022000000000000006
9170,Predisposition-only,FALSE,0.063,0.068,0.0050000000000000044
9171,Predisposition-only,FALSE,0.045,0.068,0.023000000000000007
9172,Predisposition-only,FALSE,0.044,0.068,0.024000000000000007
9173,Predisposition-only,FALSE,0.0485,0.068,0.019500000000000003
9174,Predisposition-only,FALSE,0.063,0.068,0.0050000000000000044
9175,Predisposition-only,FALSE,0.027,0.068,0.04100000000000001
9176,Predisposition-only,FALSE,0.0455,0.068,0.022500000000000006
9177,Predisposition-only,FALSE,0.0445,0.068,0.023500000000000007
9178,Predisposition-only,FALSE,0.057999999999999996,0.068,0.010000000000000009
9179,Predisposition-only,FALSE,0.0525,0.068,0.015500000000000007
9180,Predisposition-only,FALSE,0.0615,0.068,0.006500000000000006
9181,Predisposition-only,FALSE,0.035875,0.068,0.03212500000000001
9182,Predisposition-only,FALSE,0.037,0.068,0.031000000000000007
9183,Predisposition-only,FALSE,0.068,0.068,0
9184,Predisposition-only,FALSE,0.043,0.068,0.02500000000000001
9185,Predisposition-only,FALSE,0.052000000000000005,0.068,0.016
9186,Predisposition-only,FALSE,0.035875,0.068,0.03212500000000001
9187,Predisposition-only,FALSE,0.045,0.068,0.023000000000000007
9188,Predisposition-only,FALSE,0.046,0.068,0.022000000000000006
9189,Predisposition-only,FALSE,0.063,0.068,0.0050000000000000044
9190,Predisposition-only,FALSE,0.035,0.068,0.033
9191,Predisposition-only,FALSE,0.052,0.068,0.016000000000000007
9192,Predisposition-only,FALSE,0.057,0.068,0.011000000000000003
9193,Predisposition-only,FALSE,0.063,0.068,0.0050000000000000044
9194,Predisposition-only,FALSE,0.059,0.068,0.009000000000000008
9195,Predisposition-only,FALSE,0.043,0.068,0.02500000000000001
9196,Predisposition-only,FALSE,0.048,0.068,0.020000000000000004
9197,Predisposition-only,FALSE,0.057999999999999996,0.068,0.010000000000000009
9198,Predisposition-only,FALSE,0.053,0.068,0.015000000000000006
9199,Predisposition-only,FALSE,0.043,0.068,0.02500000000000001
9200,Predisposition-only,FALSE,0.049,0.068,0.019000000000000003
9201,Predisposition-only,FALSE,0.034,0.068,0.034
9202,Predisposition-only,FALSE,0.042,0.068,0.026000000000000002
9203,Predisposition-only,FALSE,0.057999999999999996,0.068,0.010000000000000009
9204,Predisposition-only,FALSE,0.063,0.068,0.0050000000000000044
9205,Predisposition-only,FALSE,0.0485,0.068,0.019500000000000003
9206,Predisposition-only,FALSE,0.061,0.068,0.007000000000000006
9207,Predisposition-only,FALSE,0.054,0.068,0.014000000000000005
9208,Predisposition-only,FALSE,0.057999999999999996,0.068,0.010000000000000009
9209,Predisposition-only,FALSE,0.049,0.068,0.019000000000000003
9210,Predisposition-only,FALSE,0.036500000000000005,0.068,0.0315
9211,Predisposition-only,FALSE,0.052000000000000005,0.068,0.016
9212,Predisposition-only,FALSE,0.0395,0.068,0.028500000000000004
9213,Predisposition-only,FALSE,0.056,0.068,0.012000000000000004
9214,Predisposition-only,FALSE,0.046,0.068,0.022000000000000006
9215,Predisposition-only,FALSE,0.049,0.068,0.019000000000000003
9216,Predisposition-only,FALSE,0.065,0.068,0.0030000000000000027
9217,Predisposition-only,FALSE,0.053500000000000006,0.068,0.014499999999999999
9218,Predisposition-only,FALSE,0.064,0.068,0.0040000000000000036
9219,Predisposition-only,FALSE,0.0545,0.068,0.013500000000000005
9220,Predisposition-only,FALSE,0.048,0.068,0.020000000000000004
9221,Predisposition-only,FALSE,0.056,0.068,0.012000000000000004
9222,Predisposition-only,FALSE,0.0695,0.068,-0.0015000000000000013
9223,Predisposition-only,FALSE,0.034,0.068,0.034
9224,Predisposition-only,FALSE,0.038000000000000006,0.068,0.03
9225,Predisposition-only,FALSE,0.049,0.068,0.019000000000000003
9226,Predisposition-only,FALSE,0.05,0.068,0.018000000000000002
9227,Predisposition-only,FALSE,0.054,0.068,0.014000000000000005
9228,Predisposition-only,FALSE,0.04625,0.068,0.021750000000000005
9229,Predisposition-only,FALSE,0.04,0.068,0.028000000000000004
9230,Predisposition-only,FALSE,0.045,0.068,0.023000000000000007
9231,Predisposition-only,FALSE,0.052000000000000005,0.068,0.016
9232,Predisposition-only,FALSE,0.036,0.068,0.03200000000000001
9233,Predisposition-only,FALSE,0.055,0.068,0.013000000000000005
9234,Predisposition-only,FALSE,0.0665,0.068,0.0015000000000000013
9235,Predisposition-only,FALSE,0.04625,0.068,0.021750000000000005
9236,Predisposition-only,FALSE,0.043,0.068,0.02500000000000001
9237,Predisposition-only,FALSE,0.051000000000000004,0.068,0.017
9238,Predisposition-only,FALSE,0.044,0.068,0.024000000000000007
9239,Predisposition-only,FALSE,0.045,0.068,0.023000000000000007
9240,Predisposition-only,FALSE,0.04,0.068,0.028000000000000004
9241,Predisposition-only,FALSE,0.056,0.068,0.012000000000000004
9242,Predisposition-only,FALSE,0.036500000000000005,0.068,0.0315
9243,Predisposition-only,FALSE,0.057999999999999996,0.068,0.010000000000000009
9244,Predisposition-only,FALSE,0.058499999999999996,0.068,0.009500000000000008
9245,Predisposition-only,FALSE,0.058499999999999996,0.068,0.009500000000000008
9246,Predisposition-only,FALSE,0.0565,0.068,0.011500000000000003
9247,Predisposition-only,FALSE,0.046,0.068,0.022000000000000006
9248,Predisposition-only,FALSE,0.055,0.068,0.013000000000000005
9249,Predisposition-only,FALSE,0.0415,0.068,0.026500000000000003
9250,Predisposition-only,FALSE,0.038,0.068,0.030000000000000006
9251,Predisposition-only,FALSE,0.044,0.068,0.024000000000000007
9252,Predisposition-only,FALSE,0.065,0.068,0.0030000000000000027
9253,Predisposition-only,FALSE,0.046,0.068,0.022000000000000006
9254,Predisposition-only,FALSE,0.054,0.068,0.014000000000000005
9255,Predisposition-only,FALSE,0.051500000000000004,0.068,0.0165
9256,Predisposition-only,FALSE,0.047,0.068,0.021000000000000005
9257,Predisposition-only,FALSE,0.051000000000000004,0.068,0.017
9258,Predisposition-only,FALSE,0.065,0.068,0.0030000000000000027
9259,Predisposition-only,FALSE,0.053,0.068,0.015000000000000006
9260,Predisposition-only,FALSE,0.052,0.068,0.016000000000000007
9261,Predisposition-only,FALSE,0.048,0.068,0.020000000000000004
9262,Predisposition-only,FALSE,0.0635,0.068,0.004500000000000004
9263,Predisposition-only,FALSE,0.051000000000000004,0.068,0.017
9264,Predisposition-only,FALSE,0.046,0.068,0.022000000000000006
9265,Predisposition-only,FALSE,0.029,0.068,0.03900000000000001
9266,Predisposition-only,FALSE,0.054,0.068,0.014000000000000005
9267,Predisposition-only,FALSE,0.046,0.068,0.022000000000000006
9268,Predisposition-only,FALSE,0.046,0.068,0.022000000000000006
9269,Predisposition-only,FALSE,0.0565,0.068,0.011500000000000003
9270,Predisposition-only,FALSE,0.04975,0.068,0.018250000000000002
9271,Predisposition-only,FALSE,0.054,0.068,0.014000000000000005
9272,Predisposition-only,FALSE,0.044,0.068,0.024000000000000007
9273,Predisposition-only,FALSE,0.052000000000000005,0.068,0.016
9274,Predisposition-only,FALSE,0.052000000000000005,0.068,0.016
9275,Predisposition-only,FALSE,0.057499999999999996,0.068,0.01050000000000001
9276,Predisposition-only,FALSE,0.039,0.068,0.029000000000000005
9277,Predisposition-only,FALSE,0.065,0.068,0.0030000000000000027
9278,Predisposition-only,FALSE,0.036,0.068,0.03200000000000001
9279,Predisposition-only,FALSE,0.051,0.068,0.017000000000000008
9280,Predisposition-only,FALSE,0.024,0.068,0.044000000000000004
9281,Predisposition-only,FALSE,0.03233333333333333,0.068,0.03566666666666667
9282,Predisposition-only,FALSE,0.071,0.068,-0.002999999999999989
9283,Predisposition-only,FALSE,0.061,0.068,0.007000000000000006
9284,Predisposition-only,FALSE,0.058,0.068,0.010000000000000002
9285,Predisposition-only,FALSE,0.04975,0.068,0.018250000000000002
9286,Predisposition-only,FALSE,0.057499999999999996,0.068,0.01050000000000001
9287,Predisposition-only,FALSE,0.063,0.068,0.0050000000000000044
9288,Predisposition-only,FALSE,0.0475,0.068,0.020500000000000004
9289,Predisposition-only,FALSE,0.051,0.068,0.017000000000000008
9290,Predisposition-only,FALSE,0.045,0.068,0.023000000000000007
9291,Predisposition-only,FALSE,0.056,0.068,0.012000000000000004
9292,Predisposition-only,FALSE,0.0545,0.068,0.013500000000000005
9293,Predisposition-only,FALSE,0.05,0.068,0.018000000000000002
9294,Predisposition-only,FALSE,0.043,0.068,0.02500000000000001
9295,Predisposition-only,FALSE,0.046,0.068,0.022000000000000006
9296,Predisposition-only,FALSE,0.056,0.068,0.012000000000000004
9297,Predisposition-only,FALSE,0.036000000000000004,0.068,0.032
9298,Predisposition-only,FALSE,0.041,0.068,0.027000000000000003
9299,Predisposition-only,FALSE,0.037000000000000005,0.068,0.031
9300,Predisposition-only,FALSE,0.039,0.068,0.029000000000000005
9301,Predisposition-only,FALSE,0.056,0.068,0.012000000000000004
9302,Predisposition-only,FALSE,0.036500000000000005,0.068,0.0315
9303,Predisposition-only,FALSE,0.043,0.068,0.02500000000000001
9304,Predisposition-only,FALSE,0.0455,0.068,0.022500000000000006
9305,Predisposition-only,FALSE,0.055,0.068,0.013000000000000005
9306,Predisposition-only,FALSE,0.061,0.068,0.007000000000000006
9307,Predisposition-only,FALSE,0.065,0.068,0.0030000000000000027
9308,Predisposition-only,FALSE,0.039,0.068,0.029000000000000005
9309,Predisposition-only,FALSE,0.0365,0.068,0.03150000000000001
9310,Predisposition-only,FALSE,0.048,0.068,0.020000000000000004
9311,Predisposition-only,FALSE,0.0635,0.068,0.004500000000000004
9312,Predisposition-only,FALSE,0.051000000000000004,0.068,0.017
9313,Predisposition-only,FALSE,0.039,0.068,0.029000000000000005
9314,Predisposition-only,FALSE,0.057999999999999996,0.068,0.010000000000000009
9315,Predisposition-only,FALSE,0.056,0.068,0.012000000000000004
9316,Predisposition-only,FALSE,0.056499999999999995,0.068,0.01150000000000001
9317,Predisposition-only,FALSE,0.038,0.068,0.030000000000000006
9318,Predisposition-only,FALSE,0.047,0.068,0.021000000000000005
9319,Predisposition-only,FALSE,0.05975,0.068,0.008250000000000007
9320,Predisposition-only,FALSE,0.057499999999999996,0.068,0.01050000000000001
9321,Predisposition-only,FALSE,0.04,0.068,0.028000000000000004
9322,Predisposition-only,FALSE,0.0555,0.068,0.012500000000000004
9323,Predisposition-only,FALSE,0.037,0.068,0.031000000000000007
9324,Predisposition-only,FALSE,0.053500000000000006,0.068,0.014499999999999999
9325,Predisposition-only,FALSE,0.052,0.068,0.016000000000000007
9326,Predisposition-only,FALSE,0.031,0.068,0.037000000000000005
9327,Predisposition-only,FALSE,0.046,0.068,0.022000000000000006
9328,Predisposition-only,FALSE,0.03,0.068,0.038000000000000006
9329,Predisposition-only,FALSE,0.039,0.068,0.029000000000000005
9330,Predisposition-only,FALSE,0.055,0.068,0.013000000000000005
9331,Predisposition-only,FALSE,0.058,0.068,0.010000000000000002
9332,Predisposition-only,FALSE,0.031,0.068,0.037000000000000005
9333,Predisposition-only,FALSE,0.065,0.068,0.0030000000000000027
9334,Predisposition-only,FALSE,0.055,0.068,0.013000000000000005
9335,Predisposition-only,FALSE,0.036,0.068,0.03200000000000001
9336,Predisposition-only,FALSE,0.041,0.068,0.027000000000000003
9337,Predisposition-only,FALSE,0.042,0.068,0.026000000000000002
9338,Predisposition-only,FALSE,0.041999999999999996,0.068,0.02600000000000001
9339,Predisposition-only,FALSE,0.053500000000000006,0.068,0.014499999999999999
9340,Predisposition-only,FALSE,0.0655,0.068,0.0025000000000000022
9341,Predisposition-only,FALSE,0.057499999999999996,0.068,0.01050000000000001
9342,Predisposition-only,FALSE,0.037,0.068,0.031000000000000007
9343,Predisposition-only,FALSE,0.049,0.068,0.019000000000000003
9344,Predisposition-only,FALSE,0.0485,0.068,0.019500000000000003
9345,Predisposition-only,FALSE,0.031,0.068,0.037000000000000005
9346,Predisposition-only,FALSE,0.04625,0.068,0.021750000000000005
9347,Predisposition-only,FALSE,0.048,0.068,0.020000000000000004
9348,Predisposition-only,FALSE,0.0485,0.068,0.019500000000000003
9349,Predisposition-only,FALSE,0.045,0.068,0.023000000000000007
9350,Predisposition-only,FALSE,0.042,0.068,0.026000000000000002
9351,Predisposition-only,FALSE,0.057999999999999996,0.068,0.010000000000000009
9352,Predisposition-only,FALSE,0.047,0.068,0.021000000000000005
9353,Predisposition-only,FALSE,0.046,0.068,0.022000000000000006
9354,Predisposition-only,FALSE,0.056499999999999995,0.068,0.01150000000000001
9355,Predisposition-only,FALSE,0.035056000000000004,0.068,0.032944
9356,Predisposition-only,FALSE,0.0565,0.068,0.011500000000000003
9357,Predisposition-only,FALSE,0.034,0.068,0.034
9358,Predisposition-only,FALSE,0.057499999999999996,0.068,0.01050000000000001
9359,Predisposition-only,FALSE,0.0555,0.068,0.012500000000000004
9360,Predisposition-only,FALSE,0.031,0.068,0.037000000000000005
9361,Predisposition-only,FALSE,0.043,0.068,0.02500000000000001
9362,Predisposition-only,FALSE,0.043,0.068,0.02500000000000001
9363,Predisposition-only,FALSE,0.056,0.068,0.012000000000000004
9364,Predisposition-only,FALSE,0.059,0.068,0.009000000000000008
9365,Predisposition-only,FALSE,0.0565,0.068,0.011500000000000003
9366,Predisposition-only,FALSE,0.047,0.068,0.021000000000000005
9367,Predisposition-only,FALSE,0.046,0.068,0.022000000000000006
9368,Predisposition-only,FALSE,0.051000000000000004,0.068,0.017
9369,Predisposition-only,FALSE,0.053,0.068,0.015000000000000006
9370,Predisposition-only,FALSE,0.036,0.068,0.03200000000000001
9371,Predisposition-only,FALSE,0.027666666666666666,0.068,0.04033333333333334
9372,Predisposition-only,FALSE,0.058499999999999996,0.068,0.009500000000000008
9373,Predisposition-only,FALSE,0.055,0.068,0.013000000000000005
9374,Predisposition-only,FALSE,0.04,0.068,0.028000000000000004
9375,Predisposition-only,FALSE,0.067,0.068,0.0010000000000000009
9376,Predisposition-only,FALSE,0.041999999999999996,0.068,0.02600000000000001
9377,Predisposition-only,FALSE,0.043,0.068,0.02500000000000001
9378,Predisposition-only,FALSE,0.048,0.068,0.020000000000000004
9379,Predisposition-only,FALSE,0.03,0.068,0.038000000000000006
9380,Predisposition-only,FALSE,0.036000000000000004,0.068,0.032
9381,Predisposition-only,FALSE,0.036,0.068,0.03200000000000001
9382,Predisposition-only,FALSE,0.0375,0.068,0.030500000000000006
9383,Predisposition-only,FALSE,0.037000000000000005,0.068,0.031
9384,Predisposition-only,FALSE,0.033,0.068,0.035
9385,Predisposition-only,FALSE,0.039,0.068,0.029000000000000005
9386,Predisposition-only,FALSE,0.065,0.068,0.0030000000000000027
9387,Predisposition-only,FALSE,0.042,0.068,0.026000000000000002
9388,Predisposition-only,FALSE,0.064,0.068,0.0040000000000000036
9389,Predisposition-only,FALSE,0.0445,0.068,0.023500000000000007
9390,Predisposition-only,FALSE,0.057499999999999996,0.068,0.01050000000000001
9391,Predisposition-only,FALSE,0.07200000000000001,0.068,-0.0040000000000000036
9392,Predisposition-only,FALSE,0.05,0.068,0.018000000000000002
9393,Predisposition-only,FALSE,0.065,0.068,0.0030000000000000027
9394,Predisposition-only,FALSE,0.0565,0.068,0.011500000000000003
9395,Predisposition-only,FALSE,0.056,0.068,0.012000000000000004
9396,Predisposition-only,FALSE,0.0485,0.068,0.019500000000000003
9397,Predisposition-only,FALSE,0.031,0.068,0.037000000000000005
9398,Predisposition-only,FALSE,0.049,0.068,0.019000000000000003
9399,Predisposition-only,FALSE,0.046,0.068,0.022000000000000006
9400,Predisposition-only,FALSE,0.046,0.068,0.022000000000000006
9401,Predisposition-only,FALSE,0.041,0.068,0.027000000000000003
9402,Predisposition-only,FALSE,0.0445,0.068,0.023500000000000007
9403,Predisposition-only,FALSE,0.056,0.068,0.012000000000000004
9404,Predisposition-only,FALSE,0.04975,0.068,0.018250000000000002
9405,Predisposition-only,FALSE,0.0385,0.068,0.029500000000000005
9406,Predisposition-only,FALSE,0.061,0.068,0.007000000000000006
9407,Predisposition-only,FALSE,0.041,0.068,0.027000000000000003
9408,Predisposition-only,FALSE,0.059,0.068,0.009000000000000008
9409,Predisposition-only,FALSE,0.045,0.068,0.023000000000000007
9410,Predisposition-only,FALSE,0.0625,0.068,0.005500000000000005
9411,Predisposition-only,FALSE,0.038,0.068,0.030000000000000006
9412,Predisposition-only,FALSE,0.054,0.068,0.014000000000000005
9413,Predisposition-only,FALSE,0.055,0.068,0.013000000000000005
9414,Predisposition-only,FALSE,0.0685,0.068,-5.000000000000004e-4
9415,Predisposition-only,FALSE,0.065,0.068,0.0030000000000000027
9416,Predisposition-only,FALSE,0.0665,0.068,0.0015000000000000013
9417,Predisposition-only,FALSE,0.0565,0.068,0.011500000000000003
9418,Predisposition-only,FALSE,0.007385,0.068,0.060615
9419,Predisposition-only,FALSE,0.056,0.068,0.012000000000000004
9420,Predisposition-only,FALSE,0.04,0.068,0.028000000000000004
9421,Predisposition-only,FALSE,0.057999999999999996,0.068,0.010000000000000009
9422,Predisposition-only,FALSE,0.057,0.068,0.011000000000000003
9423,Predisposition-only,FALSE,0.059,0.068,0.009000000000000008
9424,Predisposition-only,FALSE,0.057499999999999996,0.068,0.01050000000000001
9425,Predisposition-only,FALSE,0.048,0.068,0.020000000000000004
9426,Predisposition-only,FALSE,0.056,0.068,0.012000000000000004
9427,Predisposition-only,FALSE,0.028,0.068,0.04000000000000001
9428,Predisposition-only,FALSE,0.04,0.068,0.028000000000000004
9429,Predisposition-only,FALSE,0.0545,0.068,0.013500000000000005
9430,Predisposition-only,FALSE,0.046,0.068,0.022000000000000006
9431,Predisposition-only,FALSE,0.035056000000000004,0.068,0.032944
9432,Predisposition-only,FALSE,0.009549499999999999,0.068,0.0584505
9433,Predisposition-only,FALSE,0.038,0.068,0.030000000000000006
9434,Predisposition-only,FALSE,0.051500000000000004,0.068,0.0165
9435,Predisposition-only,FALSE,0.037,0.068,0.031000000000000007
9436,Predisposition-only,FALSE,0.036000000000000004,0.068,0.032
9437,Predisposition-only,FALSE,0.051000000000000004,0.068,0.017
9438,Predisposition-only,FALSE,0.0345,0.068,0.0335
9439,Predisposition-only,FALSE,0.025500000000000002,0.068,0.0425
9440,Predisposition-only,FALSE,0.046,0.068,0.022000000000000006
9441,Predisposition-only,FALSE,0.046,0.068,0.022000000000000006
9442,Predisposition-only,FALSE,0.058499999999999996,0.068,0.009500000000000008
9443,Predisposition-only,FALSE,0.04975,0.068,0.018250000000000002
