gene_symbol,gene_rank,gene_family,human_symbols,gene_length_kb,n_mutated_biopsies,n_recurrent_mutations,n_nonsynonymous_mutations,known_cscc_gene,ncbi_gene,ensembl_gene,db_gene_symbol,db_ncbi_gene,db_ensembl_gene,source_gene,gs_id,gs_name,gs_collection,gs_subcollection,gs_collection_name,gs_description,gs_source_species,gs_pmid,gs_geoid,gs_exact_source,gs_url,db_version,db_target_species,ortholog_sources,num_ortholog_sources,annotation_database,annotation_source,has_msigdb_annotation
Cyp2b23,70,Other,CYP2B6,1.516,2,1,0,FALSE,243881,ENSMUSG00000040650,Cyp2b23,243881,ENSMUSG00000040650,243881,MM5959,GOBP_ARACHIDONATE_METABOLIC_PROCESS,M5,GO:BP,GO Biological Process,"The chemical reactions and pathways involving arachidonic acid, a straight chain fatty acid with 20 carbon atoms and four double bonds per molecule. Arachidonic acid is the all-Z-(5,8,11,14)-isomer. [ISBN:0198506732]",MM,,,GO:0019369,http://amigo.geneontology.org/amigo/term/GO:0019369,2026.1.Mm,MM,NA,NA,GO,GO:BP,TRUE
Cyp2b23,70,Other,CYP2B6,1.516,2,1,0,FALSE,243881,ENSMUSG00000040650,Cyp2b23,243881,ENSMUSG00000040650,243881,MM9742,GOBP_CELLULAR_RESPONSE_TO_XENOBIOTIC_STIMULUS,M5,GO:BP,GO Biological Process,"Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus from a xenobiotic, a compound foreign to the organism exposed to it. It may be synthesized by another organism (like ampicilin) or it can be a synthetic chemical. [GOC:krc, GOC:mah]",MM,,,GO:0071466,http://amigo.geneontology.org/amigo/term/GO:0071466,2026.1.Mm,MM,NA,NA,GO,GO:BP,TRUE
Cyp2b23,70,Other,CYP2B6,1.516,2,1,0,FALSE,243881,ENSMUSG00000040650,Cyp2b23,243881,ENSMUSG00000040650,243881,MM5962,GOBP_EPOXYGENASE_P450_PATHWAY,M5,GO:BP,GO Biological Process,"The chemical reactions and pathways by which arachidonic acid is converted to other compounds including epoxyeicosatrienoic acids and dihydroxyeicosatrienoic acids. [GOC:mah, PMID:17979511]",MM,,,GO:0019373,http://amigo.geneontology.org/amigo/term/GO:0019373,2026.1.Mm,MM,NA,NA,GO,GO:BP,TRUE
Cyp2b23,70,Other,CYP2B6,1.516,2,1,0,FALSE,243881,ENSMUSG00000040650,Cyp2b23,243881,ENSMUSG00000040650,243881,MM4790,GOBP_FATTY_ACID_METABOLIC_PROCESS,M5,GO:BP,GO Biological Process,"The chemical reactions and pathways involving fatty acids, aliphatic monocarboxylic acids liberated from naturally occurring fats and oils by hydrolysis. [ISBN:0198547684]",MM,,,GO:0006631,http://amigo.geneontology.org/amigo/term/GO:0006631,2026.1.Mm,MM,NA,NA,GO,GO:BP,TRUE
Cyp2b23,70,Other,CYP2B6,1.516,2,1,0,FALSE,243881,ENSMUSG00000040650,Cyp2b23,243881,ENSMUSG00000040650,243881,MM4820,GOBP_ICOSANOID_METABOLIC_PROCESS,M5,GO:BP,GO Biological Process,"The chemical reactions and pathways involving icosanoids, any of a group of C20 polyunsaturated fatty acids. [GOC:ma]",MM,,,GO:0006690,http://amigo.geneontology.org/amigo/term/GO:0006690,2026.1.Mm,MM,NA,NA,GO,GO:BP,TRUE
Cyp2b23,70,Other,CYP2B6,1.516,2,1,0,FALSE,243881,ENSMUSG00000040650,Cyp2b23,243881,ENSMUSG00000040650,243881,MM7397,GOBP_KETONE_METABOLIC_PROCESS,M5,GO:BP,GO Biological Process,"The chemical reactions and pathways involving any of a class of organic compounds that contain the carbonyl group, CO, and in which the carbonyl group is bonded only to carbon atoms, as carried out by individual cells. The general formula for a ketone is RCOR, where R and R are alkyl or aryl groups. [GOC:jl, ISBN:0787650153]",MM,,,GO:0042180,http://amigo.geneontology.org/amigo/term/GO:0042180,2026.1.Mm,MM,NA,NA,GO,GO:BP,TRUE
Cyp2b23,70,Other,CYP2B6,1.516,2,1,0,FALSE,243881,ENSMUSG00000040650,Cyp2b23,243881,ENSMUSG00000040650,243881,MM4789,GOBP_LIPID_METABOLIC_PROCESS,M5,GO:BP,GO Biological Process,"The chemical reactions and pathways involving lipids, compounds soluble in an organic solvent but not, or sparingly, in an aqueous solvent. Includes fatty acids; neutral fats, other fatty-acid esters, and soaps; long-chain (fatty) alcohols and waxes; sphingoids and other long-chain bases; glycolipids, phospholipids and sphingolipids; and carotenes, polyprenols, sterols, terpenes and other isoprenoids. [GOC:ma]",MM,,,GO:0006629,http://amigo.geneontology.org/amigo/term/GO:0006629,2026.1.Mm,MM,NA,NA,GO,GO:BP,TRUE
Cyp2b23,70,Other,CYP2B6,1.516,2,1,0,FALSE,243881,ENSMUSG00000040650,Cyp2b23,243881,ENSMUSG00000040650,243881,MM4036,GOBP_LONG_CHAIN_FATTY_ACID_METABOLIC_PROCESS,M5,GO:BP,GO Biological Process,The chemical reactions and pathways involving a long-chain fatty acid. A long-chain fatty acid has an aliphatic tail containing 13 to 22 carbons. [GOC:ajp],MM,,,GO:0001676,http://amigo.geneontology.org/amigo/term/GO:0001676,2026.1.Mm,MM,NA,NA,GO,GO:BP,TRUE
Cyp2b23,70,Other,CYP2B6,1.516,2,1,0,FALSE,243881,ENSMUSG00000040650,Cyp2b23,243881,ENSMUSG00000040650,243881,MM6686,GOBP_MONOCARBOXYLIC_ACID_METABOLIC_PROCESS,M5,GO:BP,GO Biological Process,"The chemical reactions and pathways involving monocarboxylic acids, any organic acid containing one carboxyl (COOH) group or anion (COO-). [GOC:vk]",MM,,,GO:0032787,http://amigo.geneontology.org/amigo/term/GO:0032787,2026.1.Mm,MM,NA,NA,GO,GO:BP,TRUE
Cyp2b23,70,Other,CYP2B6,1.516,2,1,0,FALSE,243881,ENSMUSG00000040650,Cyp2b23,243881,ENSMUSG00000040650,243881,MM10494,GOBP_OLEFINIC_COMPOUND_METABOLIC_PROCESS,M5,GO:BP,GO Biological Process,"The chemical reactions and pathways involving an olefinic compound, any compound which contains a carbon-carbon double bond (aka C=C). [GOC:krc]",MM,,,GO:0120254,http://amigo.geneontology.org/amigo/term/GO:0120254,2026.1.Mm,MM,NA,NA,GO,GO:BP,TRUE
Cyp2b23,70,Other,CYP2B6,1.516,2,1,0,FALSE,243881,ENSMUSG00000040650,Cyp2b23,243881,ENSMUSG00000040650,243881,MM4583,GOBP_ORGANIC_ACID_METABOLIC_PROCESS,M5,GO:BP,GO Biological Process,"The chemical reactions and pathways involving organic acids, any acidic compound containing carbon in covalent linkage. [ISBN:0198506732]",MM,,,GO:0006082,http://amigo.geneontology.org/amigo/term/GO:0006082,2026.1.Mm,MM,NA,NA,GO,GO:BP,TRUE
Cyp2b23,70,Other,CYP2B6,1.516,2,1,0,FALSE,243881,ENSMUSG00000040650,Cyp2b23,243881,ENSMUSG00000040650,243881,MM5305,GOBP_RESPONSE_TO_XENOBIOTIC_STIMULUS,M5,GO:BP,GO Biological Process,"Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus from a xenobiotic, a compound foreign to the organism exposed to it. It may be synthesized by another organism (like ampicilin) or it can be a synthetic chemical. [GOC:jl, GOC:krc]",MM,,,GO:0009410,http://amigo.geneontology.org/amigo/term/GO:0009410,2026.1.Mm,MM,NA,NA,GO,GO:BP,TRUE
Cyp2b23,70,Other,CYP2B6,1.516,2,1,0,FALSE,243881,ENSMUSG00000040650,Cyp2b23,243881,ENSMUSG00000040650,243881,MM7745,GOBP_SMALL_MOLECULE_METABOLIC_PROCESS,M5,GO:BP,GO Biological Process,"The chemical reactions and pathways involving small molecules, any low molecular weight, monomeric, non-encoded molecule. [GOC:curators, GOC:pde, GOC:vw]",MM,,,GO:0044281,http://amigo.geneontology.org/amigo/term/GO:0044281,2026.1.Mm,MM,NA,NA,GO,GO:BP,TRUE
Cyp2b23,70,Other,CYP2B6,1.516,2,1,0,FALSE,243881,ENSMUSG00000040650,Cyp2b23,243881,ENSMUSG00000040650,243881,MM5142,GOBP_STEROID_METABOLIC_PROCESS,M5,GO:BP,GO Biological Process,"The chemical reactions and pathways involving steroids, compounds with a 1,2,cyclopentanoperhydrophenanthrene nucleus. [ISBN:0198547684]",MM,,,GO:0008202,http://amigo.geneontology.org/amigo/term/GO:0008202,2026.1.Mm,MM,NA,NA,GO,GO:BP,TRUE
Cyp2b23,70,Other,CYP2B6,1.516,2,1,0,FALSE,243881,ENSMUSG00000040650,Cyp2b23,243881,ENSMUSG00000040650,243881,MM6830,GOBP_UNSATURATED_FATTY_ACID_METABOLIC_PROCESS,M5,GO:BP,GO Biological Process,"The chemical reactions and pathways involving an unsaturated fatty acid, any fatty acid containing one or more double bonds between carbon atoms. [GOC:mah]",MM,,,GO:0033559,http://amigo.geneontology.org/amigo/term/GO:0033559,2026.1.Mm,MM,NA,NA,GO,GO:BP,TRUE
Cyp2b23,70,Other,CYP2B6,1.516,2,1,0,FALSE,243881,ENSMUSG00000040650,Cyp2b23,243881,ENSMUSG00000040650,243881,MM7396,GOBP_XENOBIOTIC_CATABOLIC_PROCESS,M5,GO:BP,GO Biological Process,"The chemical reactions and pathways resulting in the breakdown of a xenobiotic compound, a compound foreign to the organism exposed to it, carried out by individual cells. It may be synthesized by another organism (like ampicilin) or it can be a synthetic chemical. [GOC:jl, GOC:krc]",MM,,,GO:0042178,http://amigo.geneontology.org/amigo/term/GO:0042178,2026.1.Mm,MM,NA,NA,GO,GO:BP,TRUE
Cyp2b23,70,Other,CYP2B6,1.516,2,1,0,FALSE,243881,ENSMUSG00000040650,Cyp2b23,243881,ENSMUSG00000040650,243881,MM4855,GOBP_XENOBIOTIC_METABOLIC_PROCESS,M5,GO:BP,GO Biological Process,"The chemical reactions and pathways involving a xenobiotic compound, a compound foreign to the organism exposed to it. It may be synthesized by another organism (like ampicilin) or it can be a synthetic chemical. [GOC:cab2, GOC:krc]",MM,,,GO:0006805,http://amigo.geneontology.org/amigo/term/GO:0006805,2026.1.Mm,MM,NA,NA,GO,GO:BP,TRUE
Cyp2b23,70,Other,CYP2B6,1.516,2,1,0,FALSE,243881,ENSMUSG00000040650,Cyp2b23,243881,ENSMUSG00000040650,243881,MM12280,GOCC_NUCLEAR_OUTER_MEMBRANE_ENDOPLASMIC_RETICULUM_MEMBRANE_NETWORK,M5,GO:CC,GO Cellular Component,"The continuous network of membranes encompassing the nuclear outer membrane and the endoplasmic reticulum membrane. [GOC:bf, GOC:jl, GOC:mah, GOC:mcc, GOC:pr, GOC:vw]",MM,,,GO:0042175,http://amigo.geneontology.org/amigo/term/GO:0042175,2026.1.Mm,MM,NA,NA,GO,GO:CC,TRUE
Cyp2b23,70,Other,CYP2B6,1.516,2,1,0,FALSE,243881,ENSMUSG00000040650,Cyp2b23,243881,ENSMUSG00000040650,243881,MM12152,GOCC_ORGANELLE_SUBCOMPARTMENT,M5,GO:CC,GO Cellular Component,"A compartment that consists of a lumen and an enclosing membrane, and is part of an organelle. [GOC:mah, GOC:pz]",MM,,,GO:0031984,http://amigo.geneontology.org/amigo/term/GO:0031984,2026.1.Mm,MM,NA,NA,GO,GO:CC,TRUE
Cyp2b23,70,Other,CYP2B6,1.516,2,1,0,FALSE,243881,ENSMUSG00000040650,Cyp2b23,243881,ENSMUSG00000040650,243881,MM14219,GOMF_ANANDAMIDE_EPOXIDASE_ACTIVITY,M5,GO:MF,GO Molecular Function,Catalysis of the epoxidation of double bonds of the arachidonoyl moiety of anandamide. [PMID:21289075],MM,,,GO:0062186,http://amigo.geneontology.org/amigo/term/GO:0062186,2026.1.Mm,MM,NA,NA,GO,GO:MF,TRUE
Cyp2b23,70,Other,CYP2B6,1.516,2,1,0,FALSE,243881,ENSMUSG00000040650,Cyp2b23,243881,ENSMUSG00000040650,243881,MM13235,GOMF_ARACHIDONATE_MONOOXYGENASE_ACTIVITY,M5,GO:MF,GO Molecular Function,Catalysis of the incorporation of one atom from molecular oxygen into arachidonic acid and the reduction of the other atom of oxygen to water. [GOC:mah],MM,,,GO:0008391,http://amigo.geneontology.org/amigo/term/GO:0008391,2026.1.Mm,MM,NA,NA,GO,GO:MF,TRUE
Cyp2b23,70,Other,CYP2B6,1.516,2,1,0,FALSE,243881,ENSMUSG00000040650,Cyp2b23,243881,ENSMUSG00000040650,243881,MM14356,GOMF_ESTROGEN_2_HYDROXYLASE_ACTIVITY,M5,GO:MF,GO Molecular Function,"Catalysis of the reaction: estrogen + reduced [NADPH--hemoprotein reductase] + O2 = 2-hydroxyestrogen + H+ + H2O + oxidized [NADPH--hemoprotein reductase]. [GOC:BHF, GOC:rl, PMID:14559847]",MM,,,GO:0101021,http://amigo.geneontology.org/amigo/term/GO:0101021,2026.1.Mm,MM,NA,NA,GO,GO:MF,TRUE
Cyp2b23,70,Other,CYP2B6,1.516,2,1,0,FALSE,243881,ENSMUSG00000040650,Cyp2b23,243881,ENSMUSG00000040650,243881,MM13125,GOMF_IRON_ION_BINDING,M5,GO:MF,GO Molecular Function,Binding to an iron (Fe) ion. [GOC:ai],MM,,,GO:0005506,http://amigo.geneontology.org/amigo/term/GO:0005506,2026.1.Mm,MM,NA,NA,GO,GO:MF,TRUE
Cyp2b23,70,Other,CYP2B6,1.516,2,1,0,FALSE,243881,ENSMUSG00000040650,Cyp2b23,243881,ENSMUSG00000040650,243881,MM12909,GOMF_MONOOXYGENASE_ACTIVITY,M5,GO:MF,GO Molecular Function,Catalysis of the incorporation of one atom of molecular oxygen (O2) into the substrate and the reduction of the other atom of O2 to water. [PMID:1444267],MM,,,GO:0004497,http://amigo.geneontology.org/amigo/term/GO:0004497,2026.1.Mm,MM,NA,NA,GO,GO:MF,TRUE
Cyp2b23,70,Other,CYP2B6,1.516,2,1,0,FALSE,243881,ENSMUSG00000040650,Cyp2b23,243881,ENSMUSG00000040650,243881,MM13434,GOMF_OXIDOREDUCTASE_ACTIVITY,M5,GO:MF,GO Molecular Function,"Catalysis of an oxidation-reduction (redox) reaction, a reversible chemical reaction in which the oxidation state of an atom or atoms within a molecule is altered. One substrate acts as a hydrogen or electron donor and becomes oxidized, while the other acts as hydrogen or electron acceptor and becomes reduced. [EC:1.-.-.-]",MM,,,GO:0016491,http://amigo.geneontology.org/amigo/term/GO:0016491,2026.1.Mm,MM,NA,NA,GO,GO:MF,TRUE
Cyp2b23,70,Other,CYP2B6,1.516,2,1,0,FALSE,243881,ENSMUSG00000040650,Cyp2b23,243881,ENSMUSG00000040650,243881,MM13473,GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_PAIRED_DONORS_WITH_INCORPORATION_OR_REDUCTION_OF_MOLECULAR_OXYGEN,M5,GO:MF,GO Molecular Function,"Catalysis of an oxidation-reduction (redox) reaction in which hydrogen or electrons are transferred from each of two donors, and molecular oxygen is reduced or incorporated into a donor. [EC:1.14.-.-]",MM,,,GO:0016705,http://amigo.geneontology.org/amigo/term/GO:0016705,2026.1.Mm,MM,NA,NA,GO,GO:MF,TRUE
Cyp2b23,70,Other,CYP2B6,1.516,2,1,0,FALSE,243881,ENSMUSG00000040650,Cyp2b23,243881,ENSMUSG00000040650,243881,MM13475,GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_PAIRED_DONORS_WITH_INCORPORATION_OR_REDUCTION_OF_MOLECULAR_OXYGEN_NAD_P_H_AS_ONE_DONOR_AND_INCORPORATION_OF_ONE_ATOM_OF_OXYGEN,M5,GO:MF,GO Molecular Function,"Catalysis of an oxidation-reduction (redox) reaction in which hydrogen or electrons are transferred from NADH or NADPH and one other donor, and one atom of oxygen is incorporated into one donor. [EC:1.14.13.-]",MM,,,GO:0016709,http://amigo.geneontology.org/amigo/term/GO:0016709,2026.1.Mm,MM,NA,NA,GO,GO:MF,TRUE
Cyp2b23,70,Other,CYP2B6,1.516,2,1,0,FALSE,243881,ENSMUSG00000040650,Cyp2b23,243881,ENSMUSG00000040650,243881,MM13476,GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_PAIRED_DONORS_WITH_INCORPORATION_OR_REDUCTION_OF_MOLECULAR_OXYGEN_REDUCED_FLAVIN_OR_FLAVOPROTEIN_AS_ONE_DONOR_AND_INCORPORATION_OF_ONE_ATOM_OF_OXYGEN,M5,GO:MF,GO Molecular Function,"Catalysis of an oxidation-reduction (redox) reaction in which hydrogen or electrons are transferred from reduced flavin or flavoprotein and one other donor, and one atom of oxygen is incorporated into one donor. [EC:1.14.14.-]",MM,,,GO:0016712,http://amigo.geneontology.org/amigo/term/GO:0016712,2026.1.Mm,MM,NA,NA,GO,GO:MF,TRUE
Cyp2b23,70,Other,CYP2B6,1.516,2,1,0,FALSE,243881,ENSMUSG00000040650,Cyp2b23,243881,ENSMUSG00000040650,243881,MM13236,GOMF_STEROID_HYDROXYLASE_ACTIVITY,M5,GO:MF,GO Molecular Function,Catalysis of the formation of a hydroxyl group on a steroid by incorporation of oxygen from O2. [ISBN:0721662544],MM,,,GO:0008395,http://amigo.geneontology.org/amigo/term/GO:0008395,2026.1.Mm,MM,NA,NA,GO,GO:MF,TRUE
Cyp2b23,70,Other,CYP2B6,1.516,2,1,0,FALSE,243881,ENSMUSG00000040650,Cyp2b23,243881,ENSMUSG00000040650,243881,MM13234,GOMF_TESTOSTERONE_16_ALPHA_HYDROXYLASE_ACTIVITY,M5,GO:MF,GO Molecular Function,"Catalysis of the reaction: O2 + reduced [NADPH--hemoprotein reductase] + testosterone = 16alpha,17beta-dihydroxyandrost-4-en-3-one + H+ + H2O + oxidized [NADPH--hemoprotein reductase]. [RHEA:53196]",MM,,,GO:0008390,http://amigo.geneontology.org/amigo/term/GO:0008390,2026.1.Mm,MM,NA,NA,GO,GO:MF,TRUE
Cyp2b23,70,Other,CYP2B6,1.516,2,1,0,FALSE,243881,ENSMUSG00000040650,Cyp2b23,243881,ENSMUSG00000040650,243881,MM14218,GOMF_TESTOSTERONE_16_BETA_HYDROXYLASE_ACTIVITY,M5,GO:MF,GO Molecular Function,"Catalysis of the reaction: O2 + reduced [NADPH--hemoprotein reductase] + testosterone = 16beta,17beta-dihydroxyandrost-4-en-3-one + H+ + H2O + oxidized [NADPH--hemoprotein reductase]. [PMID:21289075, RHEA:46304]",MM,,,GO:0062184,http://amigo.geneontology.org/amigo/term/GO:0062184,2026.1.Mm,MM,NA,NA,GO,GO:MF,TRUE
Cyp2b23,70,Other,CYP2B6,1.516,2,1,0,FALSE,243881,ENSMUSG00000040650,Cyp2b23,243881,ENSMUSG00000040650,243881,MM14051,GOMF_TETRAPYRROLE_BINDING,M5,GO:MF,GO Molecular Function,"Binding to a tetrapyrrole, a compound containing four pyrrole nuclei variously substituted and linked to each other through carbons at the alpha position. [GOC:curators, ISBN:0198506732]",MM,,,GO:0046906,http://amigo.geneontology.org/amigo/term/GO:0046906,2026.1.Mm,MM,NA,NA,GO,GO:MF,TRUE
Fat4,71,Other,FAT4,15.026,2,1,0,FALSE,329628,ENSMUSG00000046743,Fat4,329628,ENSMUSG00000046743,329628,MM9803,GOBP_ANATOMICAL_STRUCTURE_MATURATION,M5,GO:BP,GO Biological Process,"A developmental process, independent of morphogenetic (shape) change, that is required for an anatomical structure to attain its fully functional state. [GOC:mah]",MM,,,GO:0071695,http://amigo.geneontology.org/amigo/term/GO:0071695,2026.1.Mm,MM,NA,NA,GO,GO:BP,TRUE
Fat4,71,Other,FAT4,15.026,2,1,0,FALSE,329628,ENSMUSG00000046743,Fat4,329628,ENSMUSG00000046743,329628,MM8440,GOBP_ANIMAL_ORGAN_MATURATION,M5,GO:BP,GO Biological Process,"A developmental process, independent of morphogenetic (shape) change, that is required for an animal organ to attain its fully functional state. An organ is a tissue or set of tissues that work together to perform a specific function or functions. [GOC:curators]",MM,,,GO:0048799,http://amigo.geneontology.org/amigo/term/GO:0048799,2026.1.Mm,MM,NA,NA,GO,GO:BP,TRUE
Fat4,71,Other,FAT4,15.026,2,1,0,FALSE,329628,ENSMUSG00000046743,Fat4,329628,ENSMUSG00000046743,329628,MM5358,GOBP_ANIMAL_ORGAN_MORPHOGENESIS,M5,GO:BP,GO Biological Process,"Morphogenesis of an animal organ. An organ is defined as a tissue or set of tissues that work together to perform a specific function or functions. Morphogenesis is the process in which anatomical structures are generated and organized. Organs are commonly observed as visibly distinct structures, but may also exist as loosely associated clusters of cells that work together to perform a specific function or functions. [GOC:dgh, GOC:go_curators, ISBN:0471245208, ISBN:0721662544]",MM,,,GO:0009887,http://amigo.geneontology.org/amigo/term/GO:0009887,2026.1.Mm,MM,NA,NA,GO,GO:BP,TRUE
Fat4,71,Other,FAT4,15.026,2,1,0,FALSE,329628,ENSMUSG00000046743,Fat4,329628,ENSMUSG00000046743,329628,MM9392,GOBP_AXON_DEVELOPMENT,M5,GO:BP,GO Biological Process,"The progression of an axon over time. Covers axonogenesis (de novo generation of an axon) and axon regeneration (regrowth), as well as processes pertaining to the progression of the axon over time (fasciculation and defasciculation). [GOC:dph, GOC:pg, GOC:pr]",MM,,,GO:0061564,http://amigo.geneontology.org/amigo/term/GO:0061564,2026.1.Mm,MM,NA,NA,GO,GO:BP,TRUE
Fat4,71,Other,FAT4,15.026,2,1,0,FALSE,329628,ENSMUSG00000046743,Fat4,329628,ENSMUSG00000046743,329628,MM9080,GOBP_BONE_DEVELOPMENT,M5,GO:BP,GO Biological Process,"The process whose specific outcome is the progression of bone over time, from its formation to the mature structure. Bone is the hard skeletal connective tissue consisting of both mineral and cellular components. [GOC:dph]",MM,,,GO:0060348,http://amigo.geneontology.org/amigo/term/GO:0060348,2026.1.Mm,MM,NA,NA,GO,GO:BP,TRUE
Fat4,71,Other,FAT4,15.026,2,1,0,FALSE,329628,ENSMUSG00000046743,Fat4,329628,ENSMUSG00000046743,329628,MM9653,GOBP_BONE_MATURATION,M5,GO:BP,GO Biological Process,"A developmental process, independent of morphogenetic (shape) change, that is required for bone to attain its fully functional state. [GOC:dph, GOC:mah]",MM,,,GO:0070977,http://amigo.geneontology.org/amigo/term/GO:0070977,2026.1.Mm,MM,NA,NA,GO,GO:BP,TRUE
Fat4,71,Other,FAT4,15.026,2,1,0,FALSE,329628,ENSMUSG00000046743,Fat4,329628,ENSMUSG00000046743,329628,MM8433,GOBP_BRANCHING_MORPHOGENESIS_OF_AN_EPITHELIAL_TUBE,M5,GO:BP,GO Biological Process,"The process in which the anatomical structures of branches in an epithelial tube are generated and organized. A tube is a long hollow cylinder. [GOC:dgh, GOC:dph, GOC:jid]",MM,,,GO:0048754,http://amigo.geneontology.org/amigo/term/GO:0048754,2026.1.Mm,MM,NA,NA,GO,GO:BP,TRUE
Fat4,71,Other,FAT4,15.026,2,1,0,FALSE,329628,ENSMUSG00000046743,Fat4,329628,ENSMUSG00000046743,329628,MM17892,GOBP_CELLULAR_RESPONSE_TO_ENDOGENOUS_STIMULUS,M5,GO:BP,GO Biological Process,"Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus arising within the organism. [GOC:mah]",MM,,,GO:0071495,http://amigo.geneontology.org/amigo/term/GO:0071495,2026.1.Mm,MM,NA,NA,GO,GO:BP,TRUE
Fat4,71,Other,FAT4,15.026,2,1,0,FALSE,329628,ENSMUSG00000046743,Fat4,329628,ENSMUSG00000046743,329628,MM4990,GOBP_CELL_ADHESION,M5,GO:BP,GO Biological Process,"The attachment of a cell, either to another cell or to an underlying substrate such as the extracellular matrix, via cell adhesion molecules. [GOC:hb, GOC:pf]",MM,,,GO:0007155,http://amigo.geneontology.org/amigo/term/GO:0007155,2026.1.Mm,MM,NA,NA,GO,GO:BP,TRUE
Fat4,71,Other,FAT4,15.026,2,1,0,FALSE,329628,ENSMUSG00000046743,Fat4,329628,ENSMUSG00000046743,329628,MM10318,GOBP_CELL_CELL_ADHESION,M5,GO:BP,GO Biological Process,The attachment of one cell to another cell via adhesion molecules. [GOC:dos],MM,,,GO:0098609,http://amigo.geneontology.org/amigo/term/GO:0098609,2026.1.Mm,MM,NA,NA,GO,GO:BP,TRUE
Fat4,71,Other,FAT4,15.026,2,1,0,FALSE,329628,ENSMUSG00000046743,Fat4,329628,ENSMUSG00000046743,329628,MM7750,GOBP_CELL_CELL_ADHESION_MEDIATED_BY_CADHERIN,M5,GO:BP,GO Biological Process,"The attachment of one cell to another cell via a cadherin, transmembrane proteins having repeating extracellular calcium ion binding domains. [GOC:ha, GOC:hjd, GOC:jl, PMID:10923970]",MM,,,GO:0044331,http://amigo.geneontology.org/amigo/term/GO:0044331,2026.1.Mm,MM,NA,NA,GO,GO:BP,TRUE
Fat4,71,Other,FAT4,15.026,2,1,0,FALSE,329628,ENSMUSG00000046743,Fat4,329628,ENSMUSG00000046743,329628,MM9291,GOBP_CELL_DIFFERENTIATION_INVOLVED_IN_KIDNEY_DEVELOPMENT,M5,GO:BP,GO Biological Process,The process in which relatively unspecialized cells acquire specialized structural and/or functional features that characterize the cells of the kidney as it progresses from its formation to the mature state. [GOC:mtg_kidney_jan10],MM,,,GO:0061005,http://amigo.geneontology.org/amigo/term/GO:0061005,2026.1.Mm,MM,NA,NA,GO,GO:BP,TRUE
Fat4,71,Other,FAT4,15.026,2,1,0,FALSE,329628,ENSMUSG00000046743,Fat4,329628,ENSMUSG00000046743,329628,MM9894,GOBP_CELL_DIFFERENTIATION_INVOLVED_IN_METANEPHROS_DEVELOPMENT,M5,GO:BP,GO Biological Process,"The process in which relatively unspecialized cells acquire specialized structural and/or functional features that characterize the cells of the metanephros as it progresses from its formation to the mature state. [GOC:mah, GOC:mtg_kidney_jan10]",MM,,,GO:0072202,http://amigo.geneontology.org/amigo/term/GO:0072202,2026.1.Mm,MM,NA,NA,GO,GO:BP,TRUE
Fat4,71,Other,FAT4,15.026,2,1,0,FALSE,329628,ENSMUSG00000046743,Fat4,329628,ENSMUSG00000046743,329628,MM3991,GOBP_CELL_MORPHOGENESIS,M5,GO:BP,GO Biological Process,"The developmental process in which the size or shape of a cell is generated and organized. [GOC:clt, GOC:dph, GOC:go_curators, GOC:tb]",MM,,,GO:0000902,http://amigo.geneontology.org/amigo/term/GO:0000902,2026.1.Mm,MM,NA,NA,GO,GO:BP,TRUE
Fat4,71,Other,FAT4,15.026,2,1,0,FALSE,329628,ENSMUSG00000046743,Fat4,329628,ENSMUSG00000046743,329628,MM16851,GOBP_CELL_MORPHOGENESIS_INVOLVED_IN_NEURON_DIFFERENTIATION,M5,GO:BP,GO Biological Process,"The process in which the structures of a neuron are generated and organized. This process occurs while the initially relatively unspecialized cell is acquiring the specialized features of a neuron. [GOC:dph, GOC:tb]",MM,,,GO:0048667,http://amigo.geneontology.org/amigo/term/GO:0048667,2026.1.Mm,MM,NA,NA,GO,GO:BP,TRUE
Fat4,71,Other,FAT4,15.026,2,1,0,FALSE,329628,ENSMUSG00000046743,Fat4,329628,ENSMUSG00000046743,329628,MM17332,GOBP_CELL_PROJECTION_MORPHOGENESIS,M5,GO:BP,GO Biological Process,The process in which the anatomical structures of a cell projection are generated and organized. [GO_REF:0000021],MM,,,GO:0048858,http://amigo.geneontology.org/amigo/term/GO:0048858,2026.1.Mm,MM,NA,NA,GO,GO:BP,TRUE
Fat4,71,Other,FAT4,15.026,2,1,0,FALSE,329628,ENSMUSG00000046743,Fat4,329628,ENSMUSG00000046743,329628,MM6174,GOBP_CELL_PROJECTION_ORGANIZATION,M5,GO:BP,GO Biological Process,"A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of a prolongation or process extending from a cell, e.g. a flagellum or axon. [GOC:jl, GOC:mah, PMID:16318917]",MM,,,GO:0030030,http://amigo.geneontology.org/amigo/term/GO:0030030,2026.1.Mm,MM,NA,NA,GO,GO:BP,TRUE
